timestamp,Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),Unnamed: 11,Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,Unnamed: 27,Baseline,HR_spline,HR_linear,RR_intervals,Baseline_RMSSD,RMSSD,Stress_Flag
2023-06-28 14:45:15,,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,113.0,113.0,530.9734513274336,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:16,,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,113.0,113.0,530.9734513274336,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:17,,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,113.0,113.0,530.9734513274336,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:18,,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,113.0,113.0,530.9734513274336,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:19,,,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,112.0,112.0,535.7142857142857,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:20,,,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,111.0,111.0,540.5405405405405,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:21,,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.0,110.0,545.4545454545455,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:22,,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.0,110.0,545.4545454545455,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:23,,,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,109.0,109.0,550.4587155963303,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:24,,,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.0,108.0,555.5555555555555,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:25,,,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.0,107.0,560.7476635514018,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:26,,,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.0,107.0,560.7476635514018,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:27,,,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.0,107.0,560.7476635514018,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:28,,,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.0,107.0,560.7476635514018,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:29,,,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.0,107.0,560.7476635514018,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:30,,,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.0,107.0,560.7476635514018,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:31,,,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.0,107.0,560.7476635514018,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:32,,,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.0,106.0,566.0377358490566,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:33,,,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.0,106.0,566.0377358490566,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:34,,,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.0,106.0,566.0377358490566,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:35,,,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.0,106.0,566.0377358490566,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:36,,,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.0,106.0,566.0377358490566,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:37,,,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.0,107.0,560.7476635514018,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:38,,,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.0,108.0,555.5555555555555,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:39,,,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.0,108.0,555.5555555555555,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:40,,,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.0,108.0,555.5555555555555,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:41,,,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.0,108.0,555.5555555555555,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:42,,,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.0,108.0,555.5555555555555,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:43,,,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.0,108.0,555.5555555555555,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:44,,,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108.0,108.0,555.5555555555555,"(3.910260993246169, 0.7698336750110771)",3.626369661988989,mediumseagreen
2023-06-28 14:45:45,,,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.0,107.0,560.7476635514018,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:45:46,,,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.0,107.0,560.7476635514018,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:45:47,,,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.0,107.0,560.7476635514018,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:45:48,,,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.0,107.0,560.7476635514018,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:45:49,,,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.0,106.0,566.0377358490566,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:45:50,,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,105.0,105.0,571.4285714285714,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:45:51,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.0,104.0,576.9230769230769,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:45:52,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.0,104.0,576.9230769230769,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:45:53,,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103.0,103.0,582.5242718446602,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:45:54,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.0,101.0,594.059405940594,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:45:55,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.0,101.0,594.059405940594,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:45:56,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.0,101.0,594.059405940594,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:45:57,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.0,100.0,600.0,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:45:58,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99.0,99.0,606.060606060606,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:45:59,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.0,98.0,612.2448979591836,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:46:00,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.0,97.0,618.5567010309278,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:46:01,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.0,97.0,618.5567010309278,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:46:02,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.0,97.0,618.5567010309278,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:46:03,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.0,97.0,618.5567010309278,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:46:04,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.0,97.0,618.5567010309278,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:46:05,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.0,97.0,618.5567010309278,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:46:06,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.0,97.0,618.5567010309278,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:46:07,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.0,97.0,618.5567010309278,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:46:08,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.0,98.0,612.2448979591836,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:46:09,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.0,98.0,612.2448979591836,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:46:10,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99.0,99.0,606.060606060606,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:46:11,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99.0,99.0,606.060606060606,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:46:12,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99.0,99.0,606.060606060606,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:46:13,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.0,98.0,612.2448979591836,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:46:14,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.0,98.0,612.2448979591836,"(3.910260993246169, 0.7698336750110771)",3.800182997540349,mediumseagreen
2023-06-28 14:46:15,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.0,97.0,618.5567010309278,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:16,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.0,97.0,618.5567010309278,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:17,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.0,96.0,625.0,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:18,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,95.0,95.0,631.578947368421,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:19,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,95.0,95.0,631.578947368421,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:20,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,95.0,95.0,631.578947368421,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:21,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.0,96.0,625.0,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:22,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.0,96.0,625.0,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:23,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.0,96.0,625.0,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:24,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.0,96.0,625.0,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:25,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.0,97.0,618.5567010309278,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:26,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.0,97.0,618.5567010309278,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:27,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.0,98.0,612.2448979591836,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:28,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.0,98.0,612.2448979591836,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:29,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.0,98.0,612.2448979591836,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:30,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.0,98.0,612.2448979591836,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:31,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.0,98.0,612.2448979591836,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:32,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.0,97.0,618.5567010309278,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:33,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.0,97.0,618.5567010309278,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:34,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.0,96.0,625.0,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:35,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.0,96.0,625.0,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:36,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.0,96.0,625.0,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:37,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.0,96.0,625.0,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:38,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.0,96.0,625.0,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:39,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.0,97.0,618.5567010309278,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:40,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.0,97.0,618.5567010309278,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:41,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.0,97.0,618.5567010309278,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:42,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.0,97.0,618.5567010309278,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:43,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.0,97.0,618.5567010309278,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:44,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.0,96.0,625.0,"(3.910260993246169, 0.7698336750110771)",3.9525912586924825,mediumseagreen
2023-06-28 14:46:45,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.0,96.0,625.0,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:46:46,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.0,96.0,625.0,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:46:47,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.0,96.0,625.0,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:46:48,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.0,96.0,625.0,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:46:49,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.0,98.0,612.2448979591836,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:46:50,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99.0,99.0,606.060606060606,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:46:51,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.0,100.0,600.0,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:46:52,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.0,102.0,588.2352941176471,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:46:53,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.0,102.0,588.2352941176471,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:46:54,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.0,102.0,588.2352941176471,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:46:55,,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103.0,103.0,582.5242718446602,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:46:56,,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103.0,103.0,582.5242718446602,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:46:57,,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103.0,103.0,582.5242718446602,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:46:58,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.0,104.0,576.9230769230769,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:46:59,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.0,104.0,576.9230769230769,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:47:00,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.0,104.0,576.9230769230769,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:47:01,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.0,104.0,576.9230769230769,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:47:02,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.0,104.0,576.9230769230769,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:47:03,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.0,104.0,576.9230769230769,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:47:04,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.0,104.0,576.9230769230769,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:47:05,,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103.0,103.0,582.5242718446602,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:47:06,,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103.0,103.0,582.5242718446602,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:47:07,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.0,102.0,588.2352941176471,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:47:08,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.0,102.0,588.2352941176471,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:47:09,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.0,102.0,588.2352941176471,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:47:10,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.0,102.0,588.2352941176471,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:47:11,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.0,102.0,588.2352941176471,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:47:12,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.0,102.0,588.2352941176471,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:47:13,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.0,101.0,594.059405940594,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:47:14,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.0,101.0,594.059405940594,"(3.910260993246169, 0.7698336750110771)",3.8825807452924597,mediumseagreen
2023-06-28 14:47:15,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.0,101.0,594.059405940594,"(3.910260993246169, 0.7698336750110771)",4.207970670768944,mediumseagreen
2023-06-28 14:47:16,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.0,100.0,600.0,"(3.910260993246169, 0.7698336750110771)",4.207970670768944,mediumseagreen
2023-06-28 14:47:17,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101.0,101.0,594.059405940594,"(3.910260993246169, 0.7698336750110771)",4.207970670768944,mediumseagreen
